4841;7;0
3214;9;3
6591;9;7
8032;6;0
360;1;4
4878;8;7
9958;4;0
7629;6;4
7851;7;0
9969;5;4
1021;0;5
5802;9;2
7175;8;8
4665;3;6
6132;4;7
2608;0;4
9868;6;5
2565;7;2
4409;0;10
7710;9;3
6710;8;5
9182;4;7
8732;0;2
7554;2;6
2814;8;0
4489;6;0
8170;3;6
8386;3;10
1393;2;2
266;5;9
2193;2;10
2992;1;6
2273;7;1
8922;9;1
9365;7;4
6190;4;10
7535;9;0
5405;0;4
8346;4;9
3394;7;1
31;0;8
9099;4;0
2577;7;6
2264;5;7
9217;4;1
1816;3;1
7852;0;1
1923;4;3
8320;3;4
8368;8;4
7392;6;9
339;3;7
4358;0;3
1504;7;8
4602;0;2
5701;3;9
8252;7;6
2085;9;10
1572;0;3
1899;2;9
7643;10;8
2175;5;6
9465;3;3
2918;6;0
3786;9;10
4329;4;1
9232;5;9
7786;2;7
2187;6;1
7468;0;7
6758;2;4
8603;0;4
5950;8;0
3275;2;5
9686;5;10
1647;4;3
4592;1;2
2361;7;10
4071;10;8
774;10;3
9072;10;8
8371;2;10
336;0;1
6233;0;2
9709;1;9
719;0;8
8099;10;3
3615;0;9
9204;3;5
8744;7;9
36;10;5
8901;10;2
3490;7;0
4069;1;10
1999;4;8
66;8;5
3155;0;9
5605;4;8
457;0;1
6241;1;1
5257;9;0
9140;7;4
8692;5;8
8928;7;6
2198;3;9
6793;8;9
4529;10;2
4821;1;10
6518;4;4
2775;6;7
3180;8;6
2009;6;7
1809;7;3
7141;1;1
9460;0;1
2933;7;6
1469;10;0
7260;8;6
1187;1;5
6443;1;1
3018;0;5
8587;4;5
8794;5;4
2446;9;5
3865;5;0
6039;1;7
483;7;8
4371;2;4
6156;1;3
6590;2;2
7792;6;1
1062;9;2
6597;2;6
1682;6;5
2187;8;2
1557;10;0
2580;0;6
6929;5;3
7183;5;0
3408;7;3
8561;10;3
6727;0;7
1557;7;5
5667;5;7
8406;9;9
6999;5;6
2854;8;3
9968;9;0
117;3;7
3306;8;3
6112;3;7
986;1;8
1268;8;6
4297;4;0
7699;7;10
8095;0;0
6156;2;0
3953;5;8
2693;2;9
8678;6;1
8116;9;6
5818;0;9
6072;5;9
6183;9;5
1453;10;1
6482;10;0
1430;7;10
7590;10;7
2095;10;1
2121;1;6
4007;7;1
4090;8;9
7908;7;2
8373;0;4
9259;6;8
4777;6;1
8172;10;3
5809;5;10
8186;7;8
1869;10;6
9586;8;2
6116;10;0
2578;2;1
5047;1;1
6663;9;6
78;1;1
8231;8;10
9713;9;4
6574;2;1
1141;6;10
4457;3;10
1234;6;3
6902;10;5
7215;7;0
9656;6;1
6968;9;2
7488;3;8
7767;10;9
556;2;8
2430;1;4
7691;8;6
2154;6;10
1634;0;2
1399;3;1
6126;4;6
8173;1;7
2520;0;6
8413;7;8
1973;4;3
8;1;6
9731;2;2
9922;7;8
699;8;0
1081;6;8
7725;1;7
6615;1;3
5312;7;10
6495;10;8
3767;2;3
2213;10;6
1978;9;10
1344;5;7
344;10;2
7178;2;3
8258;6;0
2033;6;0
9199;7;6
8008;0;9
2191;0;8
5352;2;10
3064;9;2
7607;8;1
2392;2;9
8122;6;10
3513;6;2
8892;3;8
3539;5;8
9598;3;1
1898;10;5
3835;7;9
8522;2;7
1607;9;9
1269;2;6
1617;0;1
8250;6;3
8588;2;5
7803;6;5
3924;8;0
399;7;2
2715;1;1
184;8;6
4738;9;10
8368;4;4
4564;3;0
1209;2;3
5736;6;9
9834;8;5
488;4;5
4882;2;0
7085;6;3
1570;1;5
459;7;10
672;6;3
9200;7;10
4005;5;2
8627;0;2
6239;5;8
1024;7;4
6946;6;1
1881;3;0
9201;4;10
4505;5;7
1221;5;5
8193;10;7
8636;6;8
2946;5;3
7385;2;6
8832;10;3
5430;3;0
4237;1;5
5960;9;7
8528;0;6
7175;2;4
4187;2;8
8720;7;5
3950;6;3
6694;4;1
2647;8;6
6375;3;10
436;9;2
1822;10;0
8545;4;7
1973;10;3
9729;9;5
9486;0;2
4590;0;2
5509;10;3
8092;5;9
5575;6;10
9378;6;9
4841;1;8
1779;1;9
8992;8;9
8951;1;8
9535;0;1
5766;10;0
4323;4;2
2729;8;6
5961;5;0
2876;0;1
9587;3;5
2876;8;10
336;9;6
3709;10;3
6485;3;5
4113;4;1
6899;2;0
6997;2;3
7619;0;0
2317;4;7
5472;2;9
326;4;4
9881;8;5
8400;4;10
5300;3;7
3307;4;3
6451;1;3
9841;0;10
5770;1;9
2360;8;7
8168;5;9
6326;6;8
2814;7;10
1060;10;4
6224;1;6
6397;8;3
2156;5;4
8259;1;8
1500;1;10
3321;3;9
9338;8;1
619;1;10
8499;5;10
8710;2;4
1224;2;10
6464;7;5
1266;6;2
2129;10;2
7839;6;6
5570;9;3
268;2;2
979;10;2
2605;10;8
5379;7;6
7374;4;1
8150;6;6
5631;9;9
6143;2;2
8948;3;2
2739;5;9
5269;6;6
2307;2;3
3196;5;8
7547;1;5
2854;1;1
9738;0;6
8023;6;8
247;1;0
371;10;6
7388;1;10
5199;0;3
4492;4;1
7160;4;4
9580;6;7
6324;1;0
1758;3;4
3392;3;6
3143;5;8
4635;0;2
8957;0;3
5736;1;8
2185;10;9
1651;2;0
4905;2;9
9930;3;6
1165;2;1
5086;7;2
3324;1;9
1260;4;3
50;8;6
5387;10;4
2033;0;4
2252;1;0
1309;3;10
5299;8;9
5833;4;9
1563;0;4
8905;7;9
1259;10;1
6738;9;2
2540;2;3
2582;7;1
7769;4;5
6382;9;7
6565;5;3
7929;3;4
2746;0;8
5541;0;3
6210;3;8
9010;9;8
467;9;0
6727;6;8
2366;10;2
6779;3;2
6219;3;6
369;10;9
9280;10;9
4953;0;8
4265;0;6
7417;3;1
3099;9;8
7351;8;1
3487;4;3
1475;10;7
4416;3;0
8227;5;3
9945;2;8
5683;10;7
3614;1;9
7059;6;4
1231;10;6
9994;10;2
9077;3;4
6328;1;7
6567;10;8
5301;0;10
6374;9;0
529;5;1
9909;9;5
1761;8;5
8419;4;2
4179;7;5
6876;9;5
9088;8;10
5159;6;4
3245;6;6
2901;3;6
4754;5;5
5297;4;3
9022;9;2
7988;9;5
7322;9;6
1204;3;4
6673;0;5
8083;8;5
4213;3;2
8938;2;5
6827;6;0
60;7;4
7154;4;3
5733;6;2
8810;2;7
9348;6;5
6198;8;5
7132;2;9
2575;0;6
2580;0;0
2083;7;3
9313;4;2
1100;1;7
1029;2;4
4438;9;8
4126;0;10
4242;4;0
5857;7;8
4117;4;2
9341;7;2
3209;10;9
5904;9;10
678;2;10
8780;9;9
361;1;6
4901;6;7
4045;9;3
7712;0;7
8850;2;8
8041;3;4
109;1;3
5457;7;8
5332;9;6
6191;9;8
8067;5;4
5300;5;9
7367;2;7
7701;8;2
9961;9;7
8691;5;4
1561;1;1
3305;2;0
592;5;6
2522;2;5
3439;4;8
7696;9;0
9472;0;10
6652;5;7
7690;3;6
2646;8;4
1701;10;7
7130;3;2
5498;9;10
5397;3;9
5648;3;6
7122;4;0
4783;4;4
6944;8;7
7936;2;1
9411;10;4
7044;4;5
7472;1;0
7254;1;5
5980;9;8
7857;8;10
4767;0;9
5876;0;4
8259;4;0
9361;1;7
6966;6;1
9747;2;10
1957;10;0
6793;6;0
9547;10;0
8571;1;10
4834;7;5
2184;7;8
3338;6;1
6989;5;1
1839;5;7
6342;0;5
3200;8;7
1018;0;10
3419;7;10
5301;8;8
3034;7;1
445;5;1
8139;10;1
2538;6;7
515;2;7
744;5;6
9350;9;7
221;8;2
9793;0;10
2856;6;10
8019;10;8
8424;7;1
1496;2;7
8771;6;8
3696;7;0
7273;10;6
8087;7;3
334;1;6
5786;8;10
9647;7;4
4869;7;4
7788;7;5
8146;0;5
6789;8;7
7091;3;6
3099;10;4
6125;3;1
774;4;6
7544;4;10
1632;8;0
2704;2;10
2620;8;7
4068;8;7
1158;10;1
1615;10;7
205;3;5
3874;7;6
7927;2;3
4409;4;9
2254;3;2
770;4;1
6353;0;4
3842;4;5
2230;4;6
4609;10;3
5188;8;1
7959;0;3
8652;4;0
8385;8;7
5261;1;4
3549;7;5
1942;2;5
7212;0;5
1688;5;0
2945;2;10
2761;0;5
7803;1;4
3539;2;7
5130;6;9
4949;0;10
9263;0;5
6790;10;3
8004;1;4
3828;9;1
7347;7;7
8852;0;7
3291;10;7
1262;5;5
2045;4;7
1622;8;10
6026;7;1
3796;5;6
9936;2;9
6784;4;3
7754;8;9
3626;3;0
1790;7;0
322;4;5
6984;1;3
3510;7;8
5493;5;8
6759;10;3
6140;1;0
7493;10;10
6321;3;4
8261;10;9
2287;1;8
6969;7;3
1398;1;6
5328;6;7
5577;9;8
9207;3;6
8778;2;0
8929;9;7
9405;4;5
3136;3;0
1564;8;3
8166;10;8
6627;7;4
777;0;8
2707;3;6
5795;2;2
7872;8;10
6764;4;10
6187;7;1
5201;6;10
3554;2;3
5598;7;6
8578;0;0
3756;9;4
6447;2;6
6273;7;3
4686;10;2
3919;1;4
7657;9;2
6281;9;1
971;6;0
6900;4;5
9275;3;8
790;5;0
6634;9;8
7710;0;4
7272;1;4
5630;0;1
5727;7;7
6040;2;5
4344;3;7
2247;3;4
3894;6;10
1942;10;3
7959;4;2
4014;2;8
5071;1;0
9692;4;1
5278;3;3
5111;0;6
2629;5;2
7367;7;8
6144;2;8
7667;9;3
4901;0;8
6048;2;2
5719;0;2
7218;8;0
201;7;4
2952;4;5
96;9;7
928;6;8
3120;4;6
4729;9;7
1618;10;2
3577;6;5
1417;9;9
2467;2;4
3857;3;9
3090;2;8
5748;6;6
7783;5;4
6735;10;8
7848;6;10
7433;4;2
6439;5;1
2969;6;4
553;5;3
5519;7;1
5451;10;0
5695;2;1
6245;9;2
6505;2;8
7079;4;6
1384;8;3
1953;6;2
5771;9;9
4745;4;9
2707;3;3
9054;4;4
9654;9;8
7916;3;4
8365;2;9
8610;7;4
3664;8;5
3811;6;6
6992;6;7
4187;5;1
6783;2;6
4089;1;4
796;9;0
8611;2;5
268;4;8
1146;3;6
6759;8;0
9372;3;10
1627;0;3
2897;7;3
3061;1;4
33;1;6
4654;0;2
6964;7;8
3135;10;0
928;8;1
4478;0;1
2556;3;0
4414;10;2
4122;8;1
6738;7;0
8339;7;6
4494;10;6
4152;0;0
2189;3;3
6507;3;6
3831;7;10
4220;9;4
9685;5;0
6856;3;9
5763;0;9
8671;2;3
9290;7;1
5158;2;7
2357;10;2
6769;1;3
1442;9;6
4415;6;1
8425;7;3
8365;8;4
5470;10;7
9127;5;4
2307;9;9
4036;9;8
7414;8;6
4615;7;4
2061;9;0
4506;8;4
1867;2;0
6156;10;4
7252;8;6
9770;3;10
3096;8;1
878;8;1
3977;10;0
473;6;5
4597;4;1
2640;9;3
7447;6;6
8021;7;4
4780;5;9
9595;7;3
8284;3;9
4822;9;0
5506;9;1
3687;2;10
1953;2;6
452;0;8
7957;10;10
5789;10;3
3052;1;4
8751;7;6
8552;1;5
142;2;0
6695;6;2
2269;3;6
8215;4;0
8822;2;9
9421;4;7
7933;8;2
3128;3;5
2875;8;0
2165;7;9
9805;0;5
1990;2;7
9850;2;10
2332;8;4
5796;5;9
6335;5;4
9607;5;3
7092;1;10
2226;6;5
3577;3;1
4628;9;6
2885;1;6
5629;3;2
409;5;1
1013;8;10
4489;1;6
497;2;2
8016;4;6
3375;5;3
5922;3;0
4044;4;4
4581;8;9
8931;10;7
1733;4;10
2455;8;3
4170;5;5
4814;1;7
8909;2;6
8008;1;5
3376;3;7
2534;8;8
6098;0;6
9519;2;5
4720;8;1
244;1;7
3589;1;1
8579;4;8
1486;8;7
8183;3;4
4756;4;9
6757;10;6
3421;7;6
3208;4;9
2097;9;8
2372;8;6
2641;8;5
2437;9;1
738;7;0
8473;5;2
3100;2;4
9642;5;9
2853;6;2
2255;7;6
4571;4;1
789;5;8
4622;5;0
2272;10;8
663;1;0
2863;5;1
2964;6;6
4503;1;7
8928;6;1
6886;4;3
7235;5;8
5662;8;3
7403;4;0
8199;6;10
1376;10;2
9111;1;1
1136;7;8
5391;4;0
8294;0;3
2193;7;1
8990;6;0
5291;4;7
6760;6;1
9426;1;5
1677;7;9
618;10;3
5520;3;6
2303;9;8
141;8;9
2969;6;3
3471;10;0
3062;9;3
9385;2;2
5881;0;10
6163;2;3
4204;5;7
9434;0;6
3718;3;8
7879;10;5
1694;10;0
6258;8;9
1789;3;2
2428;8;4
2698;10;1
3740;1;8
3748;3;5
2681;2;2
7125;5;8
9440;2;9
1964;7;5
1601;9;2
868;7;6
2606;10;5
4576;0;2
3379;2;7
9397;1;2
565;6;4
3792;1;6
7205;6;4
5061;6;6
6002;8;3
1064;1;1
717;4;2
672;1;7
8471;8;3
3128;9;5
534;0;6
6514;4;9
3899;10;0
4898;9;0
3407;1;10
7675;3;8
2642;10;10
6176;0;1
1978;8;3
3994;4;3
3127;5;2
8611;9;8
4914;9;4
9118;0;9
2320;3;0
4836;8;7
9371;2;1
2982;1;7
292;5;6
9020;8;4
1381;0;4
9127;7;6
3565;7;4
6981;9;7
4579;8;6
6264;1;5
2545;5;5
7361;10;5
7279;1;1
6378;9;3
725;10;1
7297;9;2
4444;9;4
649;9;3
5096;0;4
4882;8;1
7099;10;9
5887;5;5
5271;7;7
8822;8;5
8306;0;6
4856;3;7
6614;5;10
6027;7;4
1740;9;0
4654;3;7
5657;10;9
2389;10;4
1163;8;3
9208;3;7
4552;1;7
4439;9;2
355;5;2
9393;6;8
6686;5;9
5196;0;8
2350;2;7
6534;7;2
9169;1;7
463;10;3
6220;0;10
6863;4;0
9765;3;1
2458;9;1
9993;1;10
2765;8;4
536;2;1
6040;1;5
2299;3;10
3890;2;9
9905;3;10
4087;8;8
3468;3;7
2169;9;1
958;1;1
4132;9;10
3197;9;5
2442;10;3
3839;3;1
5296;2;3
4601;10;4
1944;7;8
687;2;5
263;0;3
7886;3;4
4672;10;6
386;4;1
4617;9;3
4299;4;8
1339;7;6
311;2;10
4825;3;10
4104;3;5
9946;9;3
9306;5;1
6421;4;9
9981;6;10
8226;0;0
6578;6;0
9882;5;7
8481;7;6
2727;8;9
73;0;5
2941;9;7
9827;8;1
3676;10;4
7563;1;9
181;7;5
6088;4;2
6026;5;2
9265;2;8
5995;0;3
9536;10;10
6910;3;4
8682;3;10
9173;1;0
4272;3;4
9790;5;1
2977;7;6
6884;10;4
2876;4;8
6330;3;10
8507;5;10
554;7;8
6116;6;3
8571;10;9
639;9;0
9260;9;2
37;4;2
8154;1;2
6770;1;3
9260;8;4
7529;6;7
9919;0;3
5180;3;0
5489;1;8
7003;1;0
668;1;1
6719;10;0
3169;8;0
6354;2;6
8435;2;3
8121;0;7
3750;8;4
8092;5;8
224;3;10
7141;8;9
2073;4;7
8678;10;10
4796;8;6
6458;7;2
7970;5;7
8287;6;5
717;5;7
9675;5;5
5593;6;1
2698;5;9
7304;10;5
5883;1;7
8297;3;7
5814;10;3
6713;5;7
123;2;4
5369;5;7
1883;10;5
2843;5;6
6569;1;10
7884;5;9
2613;8;5
7298;3;3
8888;3;9
946;6;5
3346;3;3
976;1;10
2519;9;6
6777;1;9
5067;6;4
9965;8;7
5369;5;8
1580;7;6
2297;9;0
8344;1;8
3847;6;7
3299;6;4
4566;5;8
7220;9;2
5349;6;7
9978;6;7
6714;2;5
923;0;5
7928;3;5
1068;4;9
2481;0;10
7500;9;5
9595;1;5
7924;10;8
9689;1;9
329;4;8
3376;6;4
621;0;6
1610;2;0
6165;3;3
1186;10;5
6673;0;10
7756;5;0
4596;6;9
7356;2;9
4497;7;1
6176;10;10
4074;8;4
5752;6;5
1332;1;4
8134;5;6
912;6;4
4840;7;0
7167;4;2
5484;5;1
3023;5;8
4396;8;8
8900;8;2
213;1;9
5421;8;6
7351;0;10
9384;9;2
1316;1;10
5374;3;4
7047;6;0
2123;0;0
6183;6;2
6420;6;1
4140;10;7
8717;8;3
2306;1;4
5235;0;2
9821;3;9
4905;9;1
5227;10;8
8082;0;7
3364;2;9
2778;2;7
2640;8;1
4892;9;10
2694;8;4
2477;2;10
2826;9;9
983;9;5
1803;4;2
9321;9;10
7802;8;1
4117;8;9
7562;6;8
3116;9;5
7654;9;8
7822;4;6
4926;0;5
3069;1;5
6303;5;1
2345;9;10
4445;2;10
2919;5;1
2275;4;0
8829;4;5
6257;9;10
3094;10;0
361;8;6
7411;6;5
1158;10;10
1035;10;2
2071;7;9
3979;8;7
6912;5;0
9930;8;5
2423;4;8
6677;4;4
9964;5;8
9776;2;3
122;2;7
202;1;1
1666;8;9
9740;7;3
5885;2;2
970;9;6
9631;5;9
8553;7;5
9278;10;3
2636;8;2
8596;5;5
5847;7;6
9269;5;5
7045;4;1
6655;9;6
5593;4;4
3691;5;7
7210;0;10
5100;9;0
8522;9;7
3853;7;10
5807;1;6
6656;3;6
6899;8;8
4370;2;2
8184;10;10
5280;8;2
5125;9;7
1787;4;5
6942;7;3
4258;2;9
4561;10;2
9977;2;2
4880;3;7
6329;10;8
2875;8;5
4394;2;9
4777;7;5
1137;1;7
789;6;5
8340;7;1
9907;9;1
9530;4;3
1778;2;0
9891;1;2
9786;10;2
1707;6;7
5143;1;7
6393;10;1
2749;7;10
5325;5;7
6742;3;4
9894;2;6
7157;3;7
4187;0;9
9851;0;9
2647;2;7
2678;3;7
8761;8;10
9116;8;4
6736;0;0
7938;6;7
671;0;5
5728;10;5
1022;7;2
8766;8;6
9695;4;1
8219;2;7
4482;0;6
564;9;3
9887;9;3
6752;2;10
3721;10;5
2141;3;10
8544;0;7
4973;1;2
6021;0;8
8623;6;5
7171;1;1
3712;4;9
3437;0;7
7961;7;3
6219;4;9
2512;0;7
7121;3;6
1458;6;1
6071;10;5
4931;6;8
1910;7;8
9838;2;10
6308;3;1
1346;4;6
8966;9;4
3059;3;3
328;2;8
7569;9;6
1369;2;1
9887;0;2
9489;10;10
2743;7;3
6757;10;2
4634;6;1
8057;8;10
4365;10;10
7441;10;3
7238;9;8
2903;10;3
7871;1;1
2483;8;1
352;5;7
8759;7;5
9315;7;4
6844;5;4
3353;8;9
5636;5;8
2025;9;5
8006;4;2
4317;1;0
5856;7;7
3793;1;2
3110;3;5
1827;3;3
3495;5;7
9296;6;4
587;7;5
6863;6;1
70;4;6
7346;3;2
9778;4;6
4253;6;5
8208;4;10
9754;4;7
5684;3;5
2059;9;0
1239;5;4
2491;5;10
2016;6;1
1336;10;2
5549;1;10
7728;1;4
3469;8;8
4125;4;8
106;0;6
4116;1;3
5800;9;0
9526;3;2
9282;0;8
9081;7;4
5572;4;7
7976;6;1
2515;5;5
8936;10;6
1430;3;7
4215;3;0
1331;8;7
4109;9;9
654;1;9
7328;1;10
6144;3;9
2135;0;9
6485;0;3
3883;7;0
9097;2;0
3535;6;3
7917;6;6
1835;4;2
7428;9;5
7010;1;6
9167;7;5
9251;7;3
825;9;6
9283;0;6
6226;10;8
2109;2;9
4979;5;9
5836;3;3
4580;3;7
3489;3;1
8142;3;5
6273;2;6
3943;9;8
1114;6;9
2478;4;5
8895;1;8
2284;0;3
5032;10;1
5147;9;9
5877;6;9
3548;3;2
2225;9;0
2068;0;3
5632;2;9
55;2;1
1298;9;1
105;4;10
3344;0;10
2746;10;1
9278;10;8
5981;8;0
1083;2;5
1324;10;2
9162;8;3
7401;0;0
6142;1;6
1666;7;7
2934;4;9
9002;8;8
7394;2;5
6725;0;3
8323;7;1
4294;2;3
9563;1;8
7746;4;8
191;1;3
6039;7;8
7359;9;1
3241;10;2
3569;2;4
330;3;1
4320;9;6
5588;2;3
4043;7;3
9711;6;8
3633;7;0
9306;2;9
7504;5;10
3237;6;4
3169;9;2
7521;9;3
2952;1;5
2178;5;9
7841;3;7
15;6;9
399;1;4
9075;7;1
1844;10;1
6167;10;6
6127;0;6
9964;8;4
3160;7;5
1710;0;0
4463;5;9
9468;7;3
3423;7;2
2230;0;10
8951;2;8
5039;6;10
9413;6;10
2118;1;5
2507;1;8
9714;2;8
2783;7;2
4196;2;10
9794;4;5
1585;2;1
1248;5;2
1582;7;4
5122;8;3
4756;5;9
3352;1;0
7872;6;9
6567;1;2
2582;5;7
1044;6;8
8441;4;9
6221;10;6
4997;1;9
8719;4;1
7490;8;4
5167;1;4
7811;7;10
5074;7;1
9850;7;2
3545;2;6
3540;4;3
2615;5;7
1458;1;3
2578;8;5
2669;6;9
3422;9;9
7314;5;10
6899;4;3
6101;6;2
595;2;6
6666;9;2
8886;6;2
6532;1;4
3708;6;0
2402;0;10
9068;5;5
1810;6;6
5207;3;4
6343;10;10
3735;8;2
7591;9;0
5092;6;7
7931;9;8
4713;9;7
6613;6;10
9004;4;8
2840;3;1
138;3;7
4160;9;7
3935;10;3
4063;10;0
8391;10;2
5287;10;3
6753;6;9
7815;4;6
498;6;2
6170;3;9
4311;6;3
3159;0;6
1065;1;8
1138;1;5
2163;10;9
7249;1;4
9033;5;6
4342;10;1
9065;8;1
4921;0;2
1588;5;9
1815;6;6
822;3;9
4439;3;10
2754;7;3
2666;1;2
5747;6;7
7657;4;10
6221;2;4
9205;0;0
9580;6;3
47;5;5
8724;4;0
2272;3;3
8183;6;9
5100;2;8
6312;3;3
8803;0;1
1026;2;1
2290;4;3
2763;6;5
1339;2;1
2606;5;7
7730;5;10
8943;6;10
6906;0;3
4051;2;5
7086;1;7
1962;1;4
5926;5;6
9738;2;6
15;4;4
2421;8;3
7719;10;5
411;4;4
3426;10;9
7564;2;8
7740;4;4
1042;4;2
9673;3;1
8940;4;4
6907;7;9
7089;10;2
1386;0;2
7436;1;0
4041;9;5
1834;3;1
8280;8;5
9146;8;2
5547;10;6
91;1;8
5030;3;4
8007;2;3
1227;5;4
6410;10;5
3110;0;8
2273;0;1
9159;2;2
365;0;5
1277;1;7
3661;6;8
4290;0;1
1806;7;3
3494;3;1
2241;10;1
9932;2;5
9145;7;6
673;7;0
6488;2;10
3897;2;1
8247;2;2
4577;9;3
9483;7;7
6897;10;8
5489;10;6
9569;2;10
3335;5;2
4464;4;0
2126;2;8
898;5;9
8140;0;0
7230;5;2
8721;4;8
4929;8;8
2807;3;0
4753;5;6
545;4;10
1546;9;4
27;8;3
6002;4;6
4558;0;3
3944;5;4
2961;2;9
8697;4;5
5948;1;5
1116;6;6
8673;5;3
3173;5;2
8224;1;3
6734;10;2
4065;8;3
7119;6;1
3848;9;2
865;4;9
8496;0;7
831;0;1
9;0;10
5251;2;7
8812;0;1
