184;4728;4706
185;5019;39
186;6775;512
187;5349;1746
188;3069;6604
189;787;545
190;6702;253
191;7080;3129
192;2612;5724
193;400;4075
194;6427;4322
195;1667;7657
196;6173;7409
197;162;2580
198;2824;579
199;7530;2111
200;6687;576
201;570;6902
202;1095;2925
203;6431;3841
204;5913;6097
205;446;5969
206;996;3225
207;6390;4058
208;4608;4162
209;7756;457
210;6148;1263
211;4158;5860
212;4576;6683
213;3052;3219
214;7959;3742
215;1694;3286
216;5549;3026
217;3866;6724
218;7339;5661
219;1227;849
220;7413;2566
221;1913;3683
222;4729;5622
223;1362;3457
224;2894;3571
225;6772;5361
226;4896;4119
227;3223;4749
228;4151;4676
229;3639;1701
230;3793;2978
231;7302;6318
232;7911;1281
233;5667;4991
234;668;6081
235;5127;6944
236;3105;635
237;721;6741
238;7429;7078
239;7450;1166
240;7633;4148
241;6084;5572
242;3894;786
243;4783;3693
244;214;854
245;407;3654
246;1226;1733
247;1174;5209
248;1712;6108
249;7272;5375
250;3257;3670
251;3053;3709
252;7059;209
253;742;3265
254;4268;4593
255;58;5746
256;3305;7846
257;3545;1192
258;2626;5837
259;7556;1394
260;1361;751
261;1112;6299
262;3344;3683
263;4761;3435
264;5989;4772
265;6127;1725
266;4786;7079
267;6145;576
268;3107;818
269;747;6959
270;5434;1185
271;3832;7874
272;4145;7913
273;2033;3934
274;689;7123
275;935;7381
276;3697;6694
277;96;4177
278;7691;1094
279;4902;1342
280;4656;931
281;5844;1673
282;3840;2239
283;5885;600
284;359;4487
285;808;2417
286;7028;4347
287;3082;1578
288;5624;2144
289;3258;4536
290;2335;7828
291;1045;3683
292;5646;7200
293;7624;6308
294;7047;3521
295;5948;325
296;2433;1863
297;3667;6291
298;5584;5524
299;5916;1750
300;5801;5157
301;5353;913
302;4584;2927
303;5073;450
304;3685;5665
305;3803;5758
306;6253;3292
307;203;7467
308;4747;1550
309;2866;1381
310;6288;4037
311;2310;872
312;7953;4322
313;2973;2101
314;1646;3350
315;2540;4111
316;4011;1340
317;6464;3717
318;5647;5567
319;6811;2331
320;1458;3659
321;3664;1721
322;7060;4706
323;3891;3405
324;5507;1926
325;3501;582
326;7872;7333
327;5820;7414
328;7418;517
329;5290;7941
330;418;7635
331;392;6489
332;3437;3002
333;7018;2884
334;2255;5078
335;5280;4480
336;5719;3691
337;4201;7113
338;5005;92
339;7752;4303
340;5831;809
341;4386;6290
342;4405;310
343;6991;7701
344;2197;159
345;280;3555
346;564;648
347;5062;2919
348;7201;1539
349;5087;4103
350;5785;5686
351;2387;6845
352;3392;3753
353;2073;2401
354;6950;177
355;472;6890
356;2171;694
357;155;3648
358;240;1690
359;3667;7783
360;2830;2064
361;5201;5001
362;2860;5358
363;6666;244
364;2522;1987
365;5254;3488
366;6739;2855
367;2404;5770
368;4710;863
369;482;2159
370;6866;7301
371;6935;1489
372;587;1578
373;3019;4770
374;6090;3366
375;2133;1423
376;5599;5174
377;4790;3745
378;1138;4260
379;2339;6716
380;6286;110
381;1108;4065
382;5838;3883
383;5648;7743
384;3508;7115
385;3876;2996
386;5596;6526
387;6787;6534
388;5992;3470
389;4355;2250
390;4617;4520
391;5426;4849
392;2522;3307
393;1302;1697
394;7031;5172
395;1132;4817
396;3891;404
397;7444;7191
398;3694;3036
399;5780;2894
400;6625;77
401;5640;5077
402;7162;6277
403;3169;1847
404;5051;6250
405;2479;3727
406;2800;5680
407;2875;7695
408;1599;6715
409;650;1949
410;6444;4407
411;5960;2123
412;7284;5954
413;4200;7091
414;5053;5635
415;6693;7724
416;1988;1655
417;3862;1327
418;5147;6225
419;5016;7156
420;6866;1232
421;1221;2949
422;1034;7364
423;2629;2463
424;938;4245
425;2134;3878
426;3750;4113
427;551;5507
428;7241;5757
429;5098;6246
430;5958;6345
431;231;659
432;915;6678
433;3000;96
434;357;4918
435;7465;929
436;6335;5962
437;1427;1405
438;7573;7500
439;3757;476
440;96;6159
441;6811;312
442;6389;5992
443;4111;2374
444;5664;4210
445;2406;5034
446;4757;3546
447;281;1300
448;734;385
449;4015;7497
450;5105;5313
451;4710;5189
452;2130;5832
453;6377;1701
454;4668;4177
455;6526;2030
456;5089;7012
457;4713;6842
458;251;3492
459;6384;4577
460;6860;7876
461;1190;3182
462;4881;78
463;3166;2260
464;7962;5711
465;793;7410
466;6435;3383
467;6691;3976
468;2828;148
469;2095;4494
470;3927;4837
471;3515;5320
472;3896;1876
473;2738;2911
474;6294;3599
475;3082;1698
476;5781;6881
477;6424;4496
478;7760;4657
479;6971;2599
480;3638;7259
481;1917;4608
482;2145;6951
483;2051;3784
484;1796;5222
485;2070;1397
486;225;5467
487;4037;3319
488;7816;2513
489;5074;5543
490;5321;4102
491;2163;6846
492;2603;1634
493;69;1381
494;3626;7001
495;347;5563
496;271;1903
497;3498;7358
498;5519;1101
499;3737;233
500;7182;7213
501;7587;301
502;670;1712
503;1538;6175
504;4857;1341
505;5763;7392
506;3549;6426
507;31;5232
508;3491;4203
509;1270;3106
510;6782;857
511;4305;7420
512;2662;2719
513;1527;2656
514;2950;1155
515;2085;2932
516;5686;2004
517;1185;4523
518;6534;6470
519;5308;1065
520;6529;42
521;7054;3366
522;7786;7273
523;6168;2016
524;2418;7122
525;1581;269
526;697;2047
527;7273;1872
528;5442;6474
529;2518;3368
530;5322;3012
531;2602;1647
532;2366;6607
533;4757;6399
534;5289;7697
535;935;253
536;4830;6408
537;5822;7811
538;6683;5487
539;428;2744
540;5535;7145
541;1784;6791
542;6994;5254
543;7310;657
544;842;2134
545;6152;4116
546;5841;5934
547;4664;6610
548;2884;7425
549;1088;1251
550;1078;6293
551;7542;7624
552;944;3112
553;848;516
554;2284;5247
555;1761;4485
556;6666;1851
557;7932;1106
558;4555;5
559;3968;6077
560;3041;707
561;6977;5755
562;2889;5483
563;4947;6623
564;7510;598
565;7463;6758
566;5273;3239
567;396;2020
568;4570;1011
569;7252;6861
570;736;5963
571;3046;6593
572;6206;3119
573;7210;3002
574;1313;607
575;886;3843
576;6136;1235
577;6656;3848
578;3922;6845
579;2677;7939
580;5537;5463
581;6226;7099
582;5618;1219
583;5867;1262
584;6887;3320
585;7841;3455
586;3250;1556
587;1030;3438
588;5556;2352
589;4066;2889
590;1057;5514
591;6439;2317
592;2002;201
593;4900;5522
594;1089;2569
595;2434;502
596;6385;5104
597;1439;2604
598;767;903
599;681;4366
600;2117;1726
601;4606;5829
602;6203;6716
603;2662;3542
604;818;3029
605;1902;815
606;4891;5974
607;1817;7621
608;4761;2440
609;3193;5399
610;2452;5975
611;6511;3640
612;4537;5036
613;6730;1046
614;5834;2666
615;7608;3048
616;5548;6915
617;6893;180
618;7453;4568
619;1854;1487
620;7184;1940
621;1937;4793
622;5299;4918
623;1830;4490
624;1858;2346
625;5323;3439
626;809;524
627;7867;7560
628;3076;6589
629;3604;5352
630;771;6440
631;1383;3533
632;7320;5110
633;5822;7360
634;3311;1694
635;7113;6868
636;4083;4216
637;3680;6489
638;3084;4801
639;7968;882
640;6583;2233
641;1114;1336
642;2714;4169
643;859;3519
644;2657;4571
645;6020;998
646;341;5900
647;2314;2863
648;7802;4519
649;3337;4467
650;5804;7350
651;4553;1525
652;4114;5728
653;4796;5997
654;3483;7023
655;3431;4141
656;6528;7691
657;6665;1212
658;3257;2838
659;4244;6054
660;4072;7010
661;4020;1014
662;4445;4936
663;5629;1502
664;1017;6506
665;7146;3582
666;4855;1166
667;523;5736
668;1874;2303
669;7434;2633
670;5408;1228
671;4171;4525
672;7165;621
673;5991;1081
674;6293;6815
675;95;7772
676;2886;6364
677;5639;6333
678;5687;1647
679;1031;5343
680;3073;5675
681;6988;4619
682;6419;7398
683;5507;4967
684;7063;6963
685;4256;7457
686;353;442
687;1556;1062
688;7211;7023
689;7041;5432
690;5442;5426
691;1569;4203
692;5908;1161
693;5646;2202
694;7144;1046
695;5138;96
696;1857;1786
697;4546;4637
698;7410;4691
699;5905;2094
700;4316;4645
701;1242;5058
702;3848;6254
703;4559;7830
704;4360;7823
705;2920;2563
706;674;7804
707;4363;3619
708;6197;387
709;4243;4006
710;682;7988
711;4353;685
712;6365;370
713;891;1965
714;2696;3382
715;6401;6938
716;4130;7243
717;5411;7223
718;2734;910
719;1972;4658
720;2671;674
721;7555;5817
722;7333;1651
723;2662;3313
724;5607;5467
725;2692;2285
726;1953;2732
727;236;7296
728;5666;4955
729;6093;6638
730;4472;6719
731;6963;5737
732;109;328
733;3603;5049
734;6180;5135
735;7885;7877
736;7361;1061
737;4159;823
738;2409;1938
739;4210;696
740;4269;3571
741;1916;5852
742;5482;7302
743;644;4042
744;7961;3364
745;759;761
746;3069;2458
747;5065;6192
748;4673;3358
749;309;1404
750;5395;5157
751;2689;669
752;6116;1782
753;6561;7906
754;4834;1725
755;3661;5888
756;900;5703
757;2656;1810
758;6622;5354
759;1431;3177
760;5785;5241
761;3731;1343
762;6257;3847
763;6649;1012
764;1305;30
765;1206;4081
766;3984;7452
767;3033;7735
768;1715;915
769;3317;5733
770;836;119
771;7566;4520
772;5853;7449
773;935;2464
774;1635;4847
775;6585;7684
776;5570;2664
777;5466;5951
778;2236;3541
779;6812;2316
780;2735;6212
781;6619;6957
782;5122;3697
783;3890;3501
784;5024;997
785;3497;833
786;1363;3931
787;3028;6074
788;5556;6955
789;7158;2128
790;3813;4398
791;573;4202
792;1576;4284
793;533;588
794;6206;2039
795;55;2701
796;5620;3089
797;683;2462
798;1834;5658
799;5139;3705
800;4397;5626
801;73;3794
802;3200;4384
803;4442;2109
804;4949;2545
805;6;4773
806;5711;3851
807;2019;2236
808;4137;6530
809;2809;7017
810;1336;6931
811;1403;922
812;4859;6299
813;5265;198
814;6533;338
815;3310;5257
816;7560;4098
817;5777;3893
818;1769;1916
819;5786;3535
820;6698;3128
821;6215;1821
822;4983;469
823;2945;2273
824;4551;7801
825;2832;4216
826;5307;5360
827;3251;3908
828;5774;71
829;1874;6695
830;7447;7596
831;3525;7087
832;7071;495
833;3435;3712
834;4215;2440
835;2628;4243
836;983;3969
837;5123;4755
838;4110;6015
839;6596;383
840;2067;4309
841;3014;1899
842;2464;5747
843;7911;5147
844;2112;2636
845;197;4814
846;7183;7878
847;7291;1592
848;3462;877
849;5492;611
850;6753;6267
851;2496;5509
852;3885;1805
853;5916;7629
854;7880;1247
855;3887;3138
856;5002;3671
857;7364;673
858;6747;1291
859;1602;2974
860;1700;956
861;3246;1579
862;7886;5100
863;6568;64
864;6801;1266
865;6614;849
866;3740;1546
867;3703;5164
868;5398;2703
869;4223;6866
870;3589;5927
871;7198;4051
872;5187;3154
873;528;3458
874;6607;6471
875;6503;728
876;771;1862
877;3251;24
878;5256;1526
879;6748;5149
880;961;3169
881;1291;2444
882;1756;1729
883;4663;2588
884;4352;2224
885;5484;2236
886;5843;3029
887;748;3527
888;5009;5147
889;6759;12
890;2560;5000
891;698;6679
892;4334;6655
893;3586;4103
894;6984;3027
895;6339;1197
896;4937;391
897;7721;7991
898;7908;3031
899;5107;6142
900;7941;3908
901;1969;6199
902;7655;1859
903;4775;1079
904;6943;3853
905;561;1282
906;869;504
907;6087;7428
908;6468;2353
909;6541;4626
910;1264;211
911;6975;7369
912;5870;813
913;7409;2822
914;3369;7598
915;6351;4384
916;560;7341
917;555;480
918;5260;7151
919;7630;7769
920;6508;7503
921;2450;6572
922;4341;4547
923;4603;4057
924;4280;3240
925;3128;1532
926;2729;5666
927;4011;4640
928;5219;2712
929;5341;5189
930;5257;2688
931;7592;2085
932;7969;2492
933;345;5006
934;3623;6122
935;7408;3322
936;7645;6254
937;7397;7920
938;3193;216
939;733;7855
940;1051;6091
941;2690;2058
942;5725;6005
943;5015;538
944;4618;7950
945;4794;7506
946;6906;5687
947;7220;794
948;2318;7510
949;2523;4023
950;754;4935
951;5464;6919
952;855;3629
953;930;7633
954;7896;3528
955;7539;6334
956;423;1680
957;2942;7386
958;1804;3367
959;412;1236
960;897;1059
961;3826;1694
962;2014;7481
963;5973;6275
964;4197;7094
965;485;5292
966;7964;499
967;963;2955
968;4496;6016
969;3644;2624
970;2716;6624
971;4298;6612
972;2848;4486
973;5164;7210
974;2300;6312
975;1249;7143
976;2330;1839
977;839;6004
978;4330;737
979;2419;2449
980;7955;410
981;5703;2696
982;4624;1886
983;6476;7820
984;2236;826
985;5034;4474
986;2381;3991
987;3254;1714
988;6278;5973
989;1998;3982
990;7322;2858
991;2645;3587
992;6187;4958
993;1621;2142
994;3721;603
995;7805;6779
996;3072;3819
997;1542;2746
998;3097;3843
999;3153;3334
1000;66;5722
1001;4306;7806
1002;4312;4868
1003;7070;2271
1004;6189;3883
1005;4079;3240
1006;1306;3371
1007;5299;3275
1008;6910;2507
1009;7219;3465
1010;5046;6020
1011;2832;1205
1012;1905;93
1013;5186;4858
1014;1646;4354
1015;6253;7227
1016;1032;6696
1017;4602;6985
1018;5559;4011
1019;6700;6131
1020;848;1304
1021;2472;2490
1022;4042;3863
1023;6384;6354
1024;3942;5775
1025;1966;6251
1026;7158;7515
1027;2503;3170
1028;5222;6378
1029;1591;3702
1030;7489;5167
1031;4728;5109
1032;3369;5327
1033;4648;5566
1034;7913;6958
1035;3740;5283
1036;6927;5570
1037;1938;5193
1038;2019;6921
1039;3674;4292
1040;6566;860
1041;68;6262
1042;3690;3720
1043;6673;3211
1044;2717;94
1045;2074;5155
1046;1618;5486
1047;6338;1865
1048;2564;4386
1049;3177;5286
1050;6283;910
1051;6439;2906
1052;1991;4547
1053;5757;2358
1054;1572;5514
1055;2232;547
1056;1972;7020
1057;3768;1457
1058;1406;4057
1059;4780;3151
1060;4976;6273
1061;5769;5240
1062;738;4948
1063;6729;1396
1064;6192;3262
1065;3800;675
1066;6902;953
1067;7139;4776
1068;3758;792
1069;6814;3185
1070;1913;4873
1071;2952;5687
1072;6694;6185
1073;5832;6732
1074;3434;5974
1075;3873;1290
1076;1704;4315
1077;88;2217
1078;4135;3770
1079;403;3968
1080;7723;6804
1081;5528;4362
1082;4617;2443
1083;1783;5466
1084;176;5766
1085;2631;1519
1086;5013;5894
1087;5282;940
1088;737;2160
1089;6958;4296
1090;6238;1000
1091;673;1830
1092;6936;290
1093;1078;7810
1094;87;7826
1095;5208;6069
1096;1856;546
1097;4162;7889
1098;6689;5881
1099;6581;5915
1100;4704;4682
1101;2576;2121
1102;1510;3960
1103;288;1116
1104;2330;876
1105;2222;5381
1106;2544;959
1107;7132;5163
1108;7712;4964
1109;524;4035
1110;461;3164
1111;1329;59
1112;2062;5566
1113;5345;25
1114;463;7232
1115;1396;4420
1116;5875;2272
1117;7786;4149
1118;798;212
1119;7929;2972
1120;7183;2193
1121;5783;477
1122;7417;7692
1123;4997;3284
1124;5404;6977
1125;3349;7086
1126;5098;699
1127;3888;534
1128;1629;4393
1129;1793;77
1130;7496;7802
1131;6116;4601
1132;601;1757
1133;974;6222
1134;1940;3567
1135;126;7866
1136;6454;6509
1137;1919;3914
1138;3550;1705
1139;1444;7767
1140;4228;6894
1141;2044;5389
1142;1280;5693
1143;6408;2532
1144;689;6303
1145;7637;1171
1146;2689;6169
1147;1872;930
1148;1137;56
1149;5371;2742
1150;6538;4717
1151;2118;551
1152;3574;3658
1153;6098;5937
1154;2265;6017
1155;5065;4063
1156;1508;3865
1157;844;3710
1158;1554;3163
1159;5794;5783
1160;6682;2237
1161;6282;5471
1162;6697;5471
1163;2684;4244
1164;781;1462
1165;7443;319
1166;7240;4504
1167;559;2743
1168;3564;2352
1169;1456;548
1170;7714;372
1171;2735;3334
1172;242;4098
1173;4717;3836
1174;4073;3527
1175;3808;995
1176;3834;7184
1177;3755;4309
1178;2704;7287
1179;6645;5523
1180;5804;6294
1181;6134;5767
1182;6793;3342
1183;5856;4147
1184;4616;5625
1185;4118;5439
1186;1270;1682
1187;5520;1586
1188;2533;1774
1189;3598;3887
1190;6727;1408
1191;2421;6697
1192;7692;266
1193;737;807
1194;2245;4047
1195;3022;2487
1196;1759;7950
1197;2034;2833
1198;2972;3750
1199;552;2491
1200;6276;3285
1201;7682;7323
1202;1235;829
1203;7722;1309
1204;2461;4257
1205;6812;57
1206;2681;239
1207;6032;1359
1208;3210;3272
1209;5875;3042
1210;6138;6261
1211;4436;1726
1212;6773;7785
1213;5809;2281
1214;2849;4962
1215;863;5332
1216;520;2291
1217;6745;33
1218;6633;7130
1219;1887;5981
1220;3688;73
1221;3398;5835
1222;5228;5287
1223;4900;3638
1224;1854;4712
1225;2333;2406
1226;3835;7003
1227;1870;6437
1228;942;5608
1229;5173;3297
1230;3436;5543
1231;7127;5681
1232;199;6344
1233;156;1629
1234;1143;1847
1235;5974;7005
1236;6632;6612
1237;1843;2970
1238;2347;5430
1239;3109;6583
1240;6183;4697
1241;1523;4944
1242;4228;7554
1243;7823;7083
1244;4695;4905
1245;5362;6050
1246;5459;5785
1247;7458;7732
1248;6061;679
1249;1126;6360
1250;5558;3622
1251;2084;2815
1252;3964;3753
1253;3608;2111
1254;1035;2606
1255;2915;3983
1256;2414;6361
1257;2378;6765
1258;1038;3732
1259;7382;5981
1260;4952;4357
1261;7271;1738
1262;3424;5190
1263;7671;4285
1264;3538;359
1265;7671;1642
1266;7681;3298
1267;3174;1422
1268;6608;3254
1269;5134;1139
1270;211;2696
1271;5143;589
1272;3736;5478
1273;2112;6734
1274;6488;3349
1275;5685;5726
1276;5928;1777
1277;3173;4530
1278;6162;884
1279;7280;1857
1280;6125;4068
1281;3112;5356
1282;1119;7136
1283;1235;3168
1284;7668;1972
1285;667;4331
1286;5602;2003
1287;1311;6191
1288;7803;4328
1289;7640;594
1290;881;1402
1291;1878;7778
1292;1113;4725
1293;2569;401
1294;5310;3144
1295;786;1492
1296;4100;5014
1297;1588;5462
1298;38;240
1299;3992;5132
1300;3388;6329
1301;6973;2372
1302;4806;2200
1303;3114;3222
1304;3362;999
1305;2645;2479
1306;3579;3944
1307;3420;1590
1308;2050;6340
1309;407;3269
1310;987;5061
1311;3649;7180
1312;2230;3765
1313;5946;5729
1314;4793;1699
1315;2038;5253
1316;5398;5768
1317;2612;6281
1318;3276;6904
1319;43;169
1320;3803;5510
1321;3516;541
1322;2882;2140
1323;6388;6093
1324;415;7157
1325;579;5058
1326;1036;5955
1327;6837;1122
1328;623;6637
1329;7390;3361
1330;5777;6473
1331;344;6438
1332;4465;7496
1333;831;2961
1334;4802;6782
1335;1722;3718
1336;3596;6443
1337;7645;196
1338;6624;5704
1339;5229;4088
1340;4312;2296
1341;6404;5877
1342;567;1538
1343;151;7602
1344;1856;4973
1345;2330;3592
1346;1307;725
1347;5241;1772
1348;254;5837
1349;5034;5419
1350;5989;6636
1351;7721;6127
1352;7067;2582
1353;5783;7698
1354;255;4689
1355;5901;5775
1356;2808;963
1357;6136;89
1358;5164;2927
1359;6918;4224
1360;7879;6376
1361;5271;6219
1362;232;272
1363;776;880
1364;3659;3556
1365;4852;1684
1366;6894;2857
1367;2495;279
1368;3340;103
1369;6642;4424
1370;5691;3998
1371;3992;2601
1372;6214;7491
1373;2760;1483
1374;7650;6820
1375;2446;7762
1376;2298;2786
1377;5295;3622
1378;2922;5691
1379;867;6391
1380;4487;6086
1381;1024;194
1382;2748;2108
1383;2993;1691
1384;6354;3994
1385;1395;7053
1386;5451;3313
1387;1150;6748
1388;4766;5075
1389;5861;6363
1390;130;7782
1391;5259;2401
1392;6233;4303
1393;3714;617
1394;7561;2792
1395;1111;577
1396;6317;2962
1397;184;7187
1398;5117;3114
1399;144;4421
1400;1722;1175
1401;3514;4912
1402;3975;1145
1403;3195;2753
1404;4588;2011
1405;7846;3193
1406;2280;5099
1407;1516;5845
1408;4311;388
1409;2516;7430
1410;1796;6875
1411;3562;3289
1412;4537;2174
1413;1695;2721
1414;4566;4782
1415;392;7949
1416;5399;635
1417;7919;3405
1418;3429;4595
1419;2685;1037
1420;2683;3154
1421;5121;3694
1422;4294;6788
1423;7431;4771
1424;4370;3534
1425;1325;7749
1426;4886;1778
1427;5985;634
1428;1304;2814
1429;6128;2653
1430;7871;1564
1431;6715;778
1432;2202;461
1433;4683;7667
1434;857;7939
1435;612;1730
1436;7527;7588
1437;2970;6688
1438;1075;4619
1439;5484;624
1440;982;5201
1441;906;3404
1442;2346;6300
1443;5093;7066
1444;4674;5464
1445;1898;4093
1446;1399;4514
1447;1065;4888
1448;1552;2214
1449;2797;6631
1450;5625;3553
1451;5173;7087
1452;4350;3473
1453;609;2909
1454;655;103
1455;5208;5424
1456;5464;1069
1457;7773;6573
1458;6596;1498
1459;5343;1017
1460;3094;5425
1461;1557;221
1462;3351;6391
1463;1563;4488
1464;1335;3725
1465;7680;846
1466;6903;5357
1467;807;7709
1468;7950;376
1469;5079;4349
1470;7376;5576
1471;5091;4234
1472;2807;6058
1473;5860;1869
1474;6085;1757
1475;2051;7907
1476;333;2812
1477;4623;1216
1478;928;2233
1479;3465;2284
1480;1804;3596
1481;5257;1873
1482;404;4736
1483;3156;3004
1484;2442;3787
1485;7010;105
1486;6208;1259
1487;2025;6833
1488;7238;4080
1489;2204;1602
1490;4576;7451
1491;3652;7739
1492;6331;7936
1493;2102;4294
1494;3454;4322
1495;6998;2319
1496;2067;4968
1497;6923;3770
1498;2369;5597
1499;5841;3677
1500;391;2965
1501;512;213
1502;483;984
1503;5331;6885
1504;7419;7150
1505;3613;6666
1506;1813;4950
1507;3579;5708
1508;4645;2825
1509;2717;3552
1510;4523;2089
1511;3359;7429
1512;6585;5243
1513;6046;3318
1514;411;4359
1515;786;1344
1516;198;7321
1517;6937;6843
1518;7690;2735
1519;5482;1867
1520;214;4095
1521;3982;600
1522;1594;7345
1523;7842;436
1524;3426;2948
1525;6138;6169
1526;7868;4000
1527;1524;7625
1528;7842;6321
1529;5893;3638
1530;811;7884
1531;7515;5654
1532;761;2678
1533;7476;4378
1534;6574;6186
1535;7591;5526
1536;7756;3565
1537;2816;594
1538;4339;4443
1539;6295;3742
1540;6395;202
1541;5669;628
1542;7675;3980
1543;1675;4148
1544;149;3455
1545;2182;4275
1546;5340;4015
1547;265;4649
1548;2539;2446
1549;6380;7995
1550;109;1963
1551;6679;4932
1552;5935;3327
1553;7432;6202
1554;3331;4712
1555;7412;2037
1556;7500;4720
1557;515;7744
1558;3762;4647
1559;4068;4363
1560;6710;747
1561;6269;4184
1562;4064;6382
1563;206;2243
1564;2363;3772
1565;6329;7992
1566;5336;1812
1567;3712;412
1568;7159;2994
1569;657;5101
1570;2382;3547
1571;5381;1368
1572;4135;7697
1573;1241;7897
1574;2235;1900
1575;6516;4662
1576;6643;4434
1577;7289;7727
1578;4898;1846
1579;7314;2334
1580;31;2032
1581;3924;5448
1582;4578;5113
1583;1271;5253
1584;4590;2498
1585;3139;927
1586;4368;3499
1587;2467;7286
1588;5082;4387
1589;3181;1198
1590;7102;2515
1591;5073;4430
1592;1818;2372
1593;3172;5286
1594;2039;1802
1595;3290;5455
1596;3565;3949
1597;3445;6222
1598;5076;2984
1599;2311;6830
1600;4861;5940
1601;5931;638
1602;1872;7063
1603;5326;4761
1604;2218;7620
1605;5997;2294
1606;4889;2406
1607;497;670
1608;1221;2735
1609;5829;5201
1610;5578;7459
1611;1105;5817
1612;2432;1126
1613;3928;5174
1614;4912;6197
1615;5958;1971
1616;2863;5264
1617;5947;2837
1618;3770;2666
1619;4655;5646
1620;6291;1673
1621;799;1122
1622;3768;6206
1623;3253;2622
1624;5785;2713
1625;2625;1986
1626;4298;5903
1627;1405;1128
1628;6209;701
1629;7032;4790
1630;1902;51
1631;1093;1225
1632;6374;100
1633;4697;4278
1634;3321;2328
1635;5848;6394
1636;4802;6424
1637;7432;4488
1638;2792;2720
1639;1997;2253
1640;3635;5774
1641;4525;7281
1642;6011;5694
1643;7177;1876
1644;5045;2205
1645;6535;1531
1646;1241;1677
1647;2807;4626
1648;5508;1418
1649;3197;2274
1650;7288;4243
1651;1783;5610
1652;2529;844
1653;2334;301
1654;2249;4794
1655;1604;6276
1656;5271;3913
1657;5458;5232
1658;2447;2991
1659;192;7139
1660;91;5249
1661;2583;3814
1662;3987;5426
1663;7826;7279
1664;4946;3343
1665;5497;2565
1666;4094;352
1667;1018;4309
1668;6320;5327
1669;7319;96
1670;2234;5592
1671;6851;1090
1672;7819;549
1673;2780;4503
1674;1499;383
1675;1217;6413
1676;6540;5903
1677;7366;6490
1678;2156;1615
1679;1360;2709
1680;7807;7426
1681;613;530
1682;3894;4852
1683;5627;1269
1684;3817;2844
1685;2193;3474
1686;5719;1631
1687;4720;6963
1688;1598;269
1689;856;2999
1690;5930;3554
1691;3799;119
1692;426;917
1693;6189;186
1694;5325;6397
1695;3729;6427
1696;4235;802
1697;6223;581
1698;3484;1416
1699;2443;3276
1700;3206;4324
1701;4252;565
1702;2588;5121
1703;2135;5310
1704;6885;3625
1705;3102;3868
1706;5573;7325
1707;6947;239
1708;3218;4386
1709;1900;6998
1710;7491;1666
1711;1310;5936
1712;3219;6834
1713;1661;4177
1714;3826;623
1715;5360;4403
